,Unnamed: 0,user_name,user_location,user_description,user_verified,date,text,hashtags,source
54,54,Brian Preece,"Salt Lake City, UT","Salt Lake Bees & Utah State beat writer for @kslsports, PxP UofU baseball & soccer, #WrigleyField is my Mecca",False,2022-10-06 21:55:48+00:00,Fun ⁦@Jabber_Jazz⁩ pod with ⁦@McCadeP8⁩ &amp; ⁦@rgiss11⁩ drafting #UtahJazz assets.  https://t.co/YBe7ZapXoH,['UtahJazz'],Twitter for iPhone
55,55,JazzNation,"Salt Lake City, UT","Tweets are all about Utah Jazz news, scores, & updates | Fan ran account | All our links can be found in one spot ➡️ https://t.co/Lmt6CjXroU",False,2022-10-06 21:45:13+00:00,"Coach Hardy interview with local media following todays Jazz practice 

Watch 👉 https://t.co/O4MYOrKtRU

.
#JazzNation #UtahJazz #TakeNote
#GoJazz #NBA https://t.co/35Q1k3ySw5",,Twitter for iPhone
56,56,Joe Taylor,The wilds of Utah,Unruly Child. Lazy Learner. Aimless wanderer.  Inconsiderate puzzle-goer.  Rolling a 1 or a 20 on the die of life.,False,2022-10-06 21:18:29+00:00,I don't understand why the #UtahJazz fanbase is even talking about tanking for Wembanyama.  Have we not seen the luck this franchise has had over the past 40 years?  I'm fully expecting us to get a 14.0% chance at #1 and end up at #4.,['UtahJazz'],Twitter Web App
57,57,David Gonos,Central Florida,"2021 FSWA HOF Inductee! Cards/Collectibles & Fantasy Columnist for @TheAthleticFS. Formerly w/ CBS & Sl. PC: Rays, Bucs, Magic, Lightning, Longoria, Ja Morant",True,2022-10-06 21:09:23+00:00,"When the #Spurs and #UtahJazz meet up four times this year in the #Wembanyama-rama tanking sweepstakes, we might see sub-50 points by each team. https://t.co/w4LfribGmw","['Spurs', 'UtahJazz', 'Wembanyama']",Twitter Web App
58,58,jc,,"Bavetta sucks, Stockton on the yo-yo, The Mailman delivers, Blocked by Eaton, Jerry will fight you, Horny for 3, I miss Rudy! #TankNote",False,2022-10-06 20:34:09+00:00,"Do we really need a catch phrase like ""Suck-for-Luck"" or ""Riggin-for-Wiggins"" when ""Tank Note"" is absolute perfection? #utahjazz #TakeNote #TankNote",,Twitter Web App
59,59,TechBuzz.News - Daily Utah Tech News,"Lehi, UT","Our mission is to shine a spotlight on the great things happening in Utah's tech and startup community and be a fair, independent voice.",False,2022-10-06 18:34:57+00:00,"Salt Lake-based @Instructure and the @utahjazz  partner together to honor Utah's most valuable educators in a season-long appreciation program and awards dinner.

Read the story on TechBuzz: https://t.co/NCrBjMpJqp

#utahjazz #instructure #teacherappreciation #teachersmatter https://t.co/gutBPYEjSZ",,Twitter Web App
60,60,Awardco,"Provo, UT",The only employee recognition and engagement platform that integrates with Amazon for all employee recognition programs.,False,2022-10-06 18:21:12+00:00,"Celebrate wins. Reward effort. Recognize the good.

We are so pleased to announce our partnership with the Utah Jazz!

We look forward to continually growing and innovating the fan experience.

#awardcojazz #utahjazz #awardco #recognizethegood #takenote

https://t.co/ZCobHqHllp",,Twitter Web App
61,61,Wasatch I.T.,"Salt Lake City, UT","We do tech - so you do business. 
ROI driven CIO partner. Providing tech support, cybersecurity, compliance, digital transformation and strategy.",False,2022-10-06 18:16:18+00:00,"Can’t wait to see the new-look @utahjazz in action? We are giving away tickets to both pre-season games! To be entered to win:

• Follow us
• Retweet this post
• Share the Jazz player you’re most excited to watch

Winners will be contacted Monday!

#giveaway #UtahJazz https://t.co/B58VRc2GqZ",,Agorapulse app
62,62,Jazzketball,"Utah, USA",Utah Jazz Fan Sourced Podcast. Share your thoughts on Live Twitter Spaces. Made for Die-hards by Die-heads. Listen now on all major podcast platforms,False,2022-10-06 17:48:06+00:00,Who is taking their lunch at 1 today to watch? #utahjazz #Wembanyama #Scoot https://t.co/4Sa21z4IBx,"['utahjazz', 'Wembanyama', 'Scoot']",Twitter for iPhone
63,63,Love NBA,,NAB Fanbase,False,2022-10-06 17:01:02+00:00,"Scoot Henderson the fastest player in the nba?
 
https://t.co/xDtgaW4Q58
 
#NorthwestDivision #UtahJazz #WesternConference https://t.co/L9KBopF1Le","['NorthwestDivision', 'UtahJazz']",love.nba
64,64,Eric Ruiz,"Taylorsville, UT",,False,2022-10-06 16:57:05+00:00,How many games do the @utahjazz win this year #NBATwitter #utahjazz,"['NBATwitter', 'utahjazz']",Twitter for Android
65,65,Love NBA,,NAB Fanbase,False,2022-10-06 16:03:03+00:00,"Sharife Cooper Cleveland Cavaliers Debut vs ...
 
https://t.co/mlMnlGNAX7
 
#Basketball #Byu #CBA #CentralDivision #China #ClevelandCavaliers #DonovanMitchell #EasternConference #Fredette #Jimmer #JimoDashen #NBA #RudyGobert #ShanghaiSharks #TheLonelyMaster #UtahJazz https://t.co/ShXZGcmIXg","['Basketball', 'Byu', 'CBA', 'CentralDivision']",love.nba
66,66,Love NBA,,NAB Fanbase,False,2022-10-06 13:36:02+00:00,"this gem takes the fourteenth spot on the list of utah jazz top plays 💎 ##UtahJazz
 
https://t.co/MQoiB40VAH
 
#NorthwestDivision #WesternConference https://t.co/pYVt0bPE8h",['UtahJazz'],love.nba
67,67,Love NBA,,NAB Fanbase,False,2022-10-06 13:20:02+00:00,"LeBron James 23 Points vs Phoenix Suns | Highlights | ...
 
https://t.co/yrgIIgUAsX
 
#Basketball #Byu #CBA #China #DonovanMitchell #Fredette #Jimmer #JimoDashen #NBA #PacificDivision #PhoenixSuns #RudyGobert #ShanghaiSharks #TheLonelyMaster #UtahJazz #WesternConference https://t.co/9A6bfb1eO7","['Basketball', 'Byu', 'CBA', 'China']",love.nba
68,68,asler from ph🇵🇭,Philippines,I follow back · Nerd Jazz Fan since 2015 · Jared Butler Fan · NBA court & jersey designer🔥 · I'm a fucking Asian · Unbias for other 29 teams · #TakeNote,False,2022-10-06 11:17:42+00:00,"Walker Kessler and Ochai Agbaji in NBA2K14 modded to 2K22 in PC😎

#UtahJazz #NBA #NBA2K https://t.co/SEkiJADCnY","['UtahJazz', 'NBA', 'NBA2K']",Twitter for Android
69,69,JohnnyB Network,CALIFORNIA,"CRYPTO, NEWS, AND SPORTS.
DO YOUR DD! JUST OPINIONS!, DONATIONS.  
BTC- 1CYQWEucixsXm8Qziq7FLWpTo1eRUUhQaC",False,2022-10-06 09:06:21+00:00,Looks just like the #silver squeeze. Rigged! https://t.co/2why8trnGx #bitcoin #elonmusk #kardashians #cnbc #bloomberg #thestreet #trump #dodgers #yankees #RedSox #reds #cubs #Astros #braves #angels #ducks #Raiders #lakers #suns #utahjazz #vikings #broncos #cardinals #Patriots #uk,"['silver', 'bitcoin', 'elonmusk', 'kardashians', 'cnbc']",Twitter for Android
70,70,MYS.news/sports,,https://t.co/YWT1h6ujZs,False,2022-10-06 04:30:00+00:00,"Jazz finish strong to beat Portland in preseason game, 118-101.

#TakeNote 🎷
#utahjazz 🏟
#Jazz #NBA 🏀
#NBATwitter 

 https://t.co/7HYp23ma0W","['TakeNote', 'utahjazz', 'Jazz', 'NBA', 'NBATwitter']",Twitter Web App
71,71,bizrockstar,West is best,"Lifelong Learner, #CTE Marketing & Business Teacher, Internship Coordinator, #financialliteracy, #Entrepreneurship, Retweets do not mean endorsements.",False,2022-10-06 04:10:26+00:00,"So #education #school #orem #BYUFootball #utahjazz here is an interesting read about the Orem /Alpine split
https://t.co/7m0kjEVwsI","['education', 'school', 'orem', 'BYUFootball', 'utahjazz']",Twitter Web App
72,72,Giffred,,"Whistleblower, Dad, Fan",False,2022-10-06 03:24:26+00:00,"#utahjazz new HC looks like the new guy that shows up in the cultural hall on Saturday mornings. 
(Pick-Up Basketball)",['utahjazz'],Twitter for Android
73,73,JazzNation,"Salt Lake City, UT","Tweets are all about Utah Jazz news, scores, & updates | Fan ran account | All our links can be found in one spot ➡️ https://t.co/Lmt6CjXroU",False,2022-10-06 03:16:23+00:00,"16 pairs of shoes + an autographed rookie Donovan Mitchell card 
this JazzNation Bundle Raffle
is MASSIVE !!!
Check out all the info on our Instagram page 👉 https://t.co/2hJNec6UP9

#JazzNation #UtahJazz #TakeNote",,Twitter for iPhone
74,74,Joseph Hurst,,,False,2022-10-06 00:22:18+00:00,"So windering, will Donovan be booed as bad as Hayward? Donovan quit on the team but it was the team who traded him whereas Hayward didn't quit on the team but had about as ugly of an exit as you can #utahjazz #jazzfans",,Twitter for iPhone
75,75,Still following,,"Older than I look.  Advocate for truth, reason, and justice.  Blocking me says more about you. #NiceTry",False,2022-10-06 00:15:19+00:00,"@CHALVIN2018 Imagine what fry sauce will do to build his frame
#YouveGottaWembanwanna
#UtahJazz 
#HoopsNerdJazz on #YouTube 
@hansenjames","['YouveGottaWembanwanna', 'UtahJazz', 'HoopsNerdJazz', 'YouTube']",Twitter Web App
76,76,Still following,,"Older than I look.  Advocate for truth, reason, and justice.  Blocking me says more about you. #NiceTry",False,2022-10-06 00:03:39+00:00,"@McCadeP8 22% happier every day
#UtahJazz 
#22forever 
#GoUtes","['UtahJazz', '22forever', 'GoUtes']",Twitter Web App
77,77,Still following,,"Older than I look.  Advocate for truth, reason, and justice.  Blocking me says more about you. #NiceTry",False,2022-10-05 23:55:39+00:00,"@spidadmitchell on @NBATV right now
Just sayin' for you #UtahJazz spidaphiles
#TankNote 
#HoopsNerdJazz on @youtube 
@hansenjames","['UtahJazz', 'TankNote', 'HoopsNerdJazz']",Twitter Web App
78,78,GotdemCards,your local card shop,"I have thousands of cards & I'm selling some to get some more. show me those cards
MJ Kobe & Trout is what it's really all about. Posting cards everyday",False,2022-10-05 23:51:48+00:00,"1998-99 Fleer Ultra Karl Malone #53 #UtahJazz #Jazz 

$2 each or $3 Takes em OBO 

#basketballcards #NBA #thehobby @HobbyRetweet_
#sportscards #sportscardsforsale
@JakeMc945
 @ILOVECOLLECTIN1 @MDRANSOM1 @sports_sell @CardboardEchoes @timscards1 https://t.co/RPVbg5Roiu","['UtahJazz', 'Jazz', 'basketballcards', 'NBA', 'thehobby']",Twitter for Android
79,79,Silver Leaf Standup,,,False,2022-10-05 23:16:37+00:00,@WorldWideWob This hurt more than I thought it would. Thanks for everything @spidadmitchell. Go #utahjazz,['utahjazz'],Twitter for iPhone
80,80,NBAウェスタンまとめ,👇NBAウェスタンまとめ👇,"#NBA のウェスタンカンファレンスに関する情報をまとめたサイトのツイッターアカウントです😊

#バスケ
#バスケットボール
#basketball

に関するアカウントは #相互フォロー & #フォロバ します‼️
#相互
#フォローバック
#相互100
#フォロバ100",False,2022-10-05 21:11:14+00:00,"🏀quick snack break #jordanclarkson #utahjazz🏀
👇
https://t.co/JeBZUXzlFN

#NBA
#basketball
#TakeNote
#MileHighBasketball
#RipCity
#ThunderUp
#RaisedByWolves
#相互100
#フォロバ100
#NBA75","['jordanclarkson', 'utahjazz', 'NBA', 'basketball', 'TakeNote']",SocialDog for Twitter
81,81,Love NBA,,NAB Fanbase,False,2022-10-05 20:39:02+00:00,"Utah Jazz vs Portland Trail Blazers Full Game Highlights | Oct 4 | 2022 NBA Preseason
 
https://t.co/VO7oZNObB1
 
#BullsVsPelicans #NbaHighlights #NBAPlayoffs #NorthwestDivision #PelicansVsBulls #UtahJazz #WesternConference https://t.co/UxuDTYTR42",,love.nba
82,82,Love NBA,,NAB Fanbase,False,2022-10-05 19:19:01+00:00,"[Post Game] The Utah Jazz (1-1) Defeat the Portland Trailblazers (0-2) 118-101 in preseason game 2
 
https://t.co/2x91g3QoTq
 
#NorthwestDivision #UtahJazz #WesternConference https://t.co/JO5Z0nrkkI",,love.nba
83,83,Love NBA,,NAB Fanbase,False,2022-10-05 17:22:03+00:00,"Russell Westbrook vs Sacramento Kings | Highlights | ...
 
https://t.co/V0SsFopye3
 
#Basketball #Byu #CBA #China #DonovanMitchell #Fredette #Jimmer #JimoDashen #NBA #PacificDivision #RudyGobert #SacramentoKings #ShanghaiSharks #TheLonelyMaster #UtahJazz #WesternConference https://t.co/TIDONuSsOJ","['Basketball', 'Byu', 'CBA', 'China']",love.nba
84,84,JazzNation,"Salt Lake City, UT","Tweets are all about Utah Jazz news, scores, & updates | Fan ran account | All our links can be found in one spot ➡️ https://t.co/Lmt6CjXroU",False,2022-10-05 17:00:49+00:00,"{pic via Jazz Team Store Facebook}
don’t mean to sound like a broken record but man it’s crazy how much they are not promoting the bright yellow jersey at all 
Gonna be interesting to see how much (or how little) they wear that jersey this season 

#JazzNation #UtahJazz #TakeNote https://t.co/QafN65TtpL",,Twitter for iPhone
85,85,David Marshall,Utah,I mostly tweet about the #UtahJazz but other stuff creeps in too. San Francisco Niners and Giants. LDS,False,2022-10-05 16:50:12+00:00,"@SpencerKeele @utahjazz @RyanQualtrics Honestly, because of the Dish issue, I hardly ever watch the #UtahJazz on tv anymore.  If I do I look it up on Facebook and watch for a few minutes there.  I don't like doing it.  So I just don't.",['UtahJazz'],Twitter Web App
86,86,NBAウェスタンまとめ,👇NBAウェスタンまとめ👇,"#NBA のウェスタンカンファレンスに関する情報をまとめたサイトのツイッターアカウントです😊

#バスケ
#バスケットボール
#basketball

に関するアカウントは #相互フォロー & #フォロバ します‼️
#相互
#フォローバック
#相互100
#フォロバ100",False,2022-10-05 15:11:16+00:00,"🏀quick snack break #jordanclarkson #utahjazz🏀
👇
https://t.co/EEjvBmAzge

#NBA
#basketball
#TakeNote
#MileHighBasketball
#RipCity
#ThunderUp
#RaisedByWolves
#相互100
#フォロバ100
#NBA75","['jordanclarkson', 'utahjazz', 'NBA', 'basketball', 'TakeNote']",SocialDog for Twitter
87,87,Love for the Game,#magic #jazz,"A fan perspective podcast. NBA is our passion, NFL is our fun. We cover game picks, spreads, hot takes and more. Love for the Game is by fans for fans! Let's go",False,2022-10-05 15:05:53+00:00,"I still can’t believe Wemby is real. The #UtahJazz better not mess this up! 

#Wembanyama #TakeNote #TankNote #NBA #NBATwitter","['UtahJazz', 'Wembanyama', 'TakeNote', 'TankNote', 'NBA', 'NBATwitter']",Twitter for iPhone
88,88,NBAウェスタンまとめ,👇NBAウェスタンまとめ👇,"#NBA のウェスタンカンファレンスに関する情報をまとめたサイトのツイッターアカウントです😊

#バスケ
#バスケットボール
#basketball

に関するアカウントは #相互フォロー & #フォロバ します‼️
#相互
#フォローバック
#相互100
#フォロバ100",False,2022-10-05 13:11:28+00:00,"🏀quick snack break #jordanclarkson #utahjazz🏀
👇
https://t.co/gqwhVpSxpQ

#NBA
#basketball
#TakeNote
#MileHighBasketball
#RipCity
#ThunderUp
#RaisedByWolves
#相互100
#フォロバ100
#NBA75","['jordanclarkson', 'utahjazz', 'NBA', 'basketball', 'TakeNote']",SocialDog for Twitter
89,89,Brian Chambers,"Logan, Utah","Grateful Husband | Lucky Dad | Business Owner, Ensign Recruiting | Talent and HR Professional | Sports | Outdoors | Faith | Honest & Civil Civics",False,2022-10-05 12:41:13+00:00,@Ballislife @SpencerJCox The Utah Jazz like tall slender guys from France. Maybe another Kevin Durant type player? I see why teams are googly eyed over him. #UtahJazz,,Twitter for iPhone
90,90,Matthias Wilke /Rangerbure,Berlin,ruhiger Typ ... keine Ahnung was ich manchmal Schreibe ...Sportergebnisse(Mitteilung)...(SerienFan),False,2022-10-05 11:49:00+00:00,"Ende #Basketball Herren 
#NBASaisonvorbereitung 
129:125 #NewOrleansPelicans vs ChicagoBulls 
118:101 #UtahJazz vs PortlandTrailBlazers","['Basketball', 'NBASaisonvorbereitung', 'NewOrleansPelicans', 'UtahJazz']",Twitter Web App
91,91,NBAウェスタンまとめ,👇NBAウェスタンまとめ👇,"#NBA のウェスタンカンファレンスに関する情報をまとめたサイトのツイッターアカウントです😊

#バスケ
#バスケットボール
#basketball

に関するアカウントは #相互フォロー & #フォロバ します‼️
#相互
#フォローバック
#相互100
#フォロバ100",False,2022-10-05 11:11:36+00:00,"🏀quick snack break #jordanclarkson #utahjazz🏀
👇
https://t.co/L8oEVhar3u

#NBA
#basketball
#TakeNote
#MileHighBasketball
#RipCity
#ThunderUp
#RaisedByWolves
#相互100
#フォロバ100
#NBA75","['jordanclarkson', 'utahjazz', 'NBA', 'basketball', 'TakeNote']",SocialDog for Twitter
92,92,Love NBA,,NAB Fanbase,False,2022-10-05 07:51:02+00:00,"here’s that highlight reel for you, Richard! ##UtahJazz #nbahistory
 
https://t.co/75yclMpUVT
 
#NorthwestDivision #WesternConference https://t.co/hWj7syZanu","['UtahJazz', 'nbahistory', 'NorthwestDivision']",love.nba
93,93,Love NBA,,NAB Fanbase,False,2022-10-05 07:16:03+00:00,"Paolo Banchero #NBA Preseason Debut vs Memphis Grizzlies ...
 
https://t.co/QyW8lam708
 
#Basketball #Byu #CBA #China #DonovanMitchell #Fredette #Jimmer #JimoDashen #MemphisGrizzlies #RudyGobert #ShanghaiSharks #SouthwestDivision #TheLonelyMaster #UtahJazz #WesternConference https://t.co/Gj51EdBVKx","['NBA', 'Basketball', 'Byu', 'CBA']",love.nba
94,94,NBAウェスタンまとめ,👇NBAウェスタンまとめ👇,"#NBA のウェスタンカンファレンスに関する情報をまとめたサイトのツイッターアカウントです😊

#バスケ
#バスケットボール
#basketball

に関するアカウントは #相互フォロー & #フォロバ します‼️
#相互
#フォローバック
#相互100
#フォロバ100",False,2022-10-05 06:11:33+00:00,"🏀quick snack break #jordanclarkson #utahjazz🏀
👇
https://t.co/mcc5AajU76

#NBA
#basketball
#TakeNote
#MileHighBasketball
#RipCity
#ThunderUp
#RaisedByWolves
#相互100
#フォロバ100
#NBA75","['jordanclarkson', 'utahjazz', 'NBA', 'basketball', 'TakeNote']",SocialDog for Twitter
95,95,JazzNation,"Salt Lake City, UT","Tweets are all about Utah Jazz news, scores, & updates | Fan ran account | All our links can be found in one spot ➡️ https://t.co/Lmt6CjXroU",False,2022-10-05 04:45:00+00:00,"Utah Jazz vs. Portland Trail Blazers
full game highlights 

🎥 https://t.co/vN3YZ8z9ib

.
#JazzNation #UtahJazz #TakeNote
#GoJazz #NBA","['JazzNation', 'UtahJazz', 'TakeNote', 'GoJazz', 'NBA']",Twitter for iPhone
96,96,HeelsDudes | Elon Law,A Bar,Dudes who love sports and hanging out with guys and talkin epic sports!! and beer! views are my own. 2013 Missouri Arm Wrestling State Champion #crypto #engaged,False,2022-10-05 04:42:02+00:00,"@SportsCenter #NBA teams gonna be hoping to lose every game for Wenbanyama. Next season for some teams (#utahjazz lol), Ls might not be victories - but they’ll be Victorish and that might be better","['NBA', 'utahjazz']",Twitter for iPhone
97,97,Makkenji Joi,,,False,2022-10-05 04:38:08+00:00,"This young Utah Jazz core, are all winners. I see them surpassing and surprising expectations for Utah. Johnny Juzang, Jared Butler, Obaji. All winners, see them as stars in the future. #utahjazz #nba",,Twitter Web App
98,98,FIFA qatar cup,,buisness man,False,2022-10-05 04:34:17+00:00,"Watch  Portland Trail Blazers vs Utah Jazz Stream
𝐋𝐢𝐯𝐞 𝐋𝐢𝐧𝐤1=&gt;📲+💻 https://t.co/BiMFg7NZiz

#Portland  #trailblazers #utahjazz #NBATwitter 

Just RETWEET🔁if you want to watch the games🔥 https://t.co/yQD2K0RKa5","['Portland', 'trailblazers']",Twitter Web App
99,99,LAKERS,usa,He is lakers of the teaming player,False,2022-10-05 04:32:42+00:00,"Watch  Portland Trail Blazers vs Utah Jazz Stream
𝐋𝐢𝐯𝐞 𝐋𝐢𝐧𝐤1=&gt;📲+💻 https://t.co/KE5tc9128B

#Portland  #trailblazers #utahjazz #NBATwitter 

Just RETWEET🔁if you want to watch the games🔥 https://t.co/ZBs5m7O5Zy","['Portland', 'trailblazers']",Twitter Web App
100,100,@Maybe: Jay P. 🇺🇦,"Puerto Rico, USA",Matt6:24 #BLM #Boricua🇵🇷#AfroLatino #Gay🏳️‍🌈#LeukemiaSurvivor #FormerCNA #GoBucs #GoBolts #RaysUp #ItsAllAboutTheU #MakeitMiami #TakeNote #OTAKU #LGBTQIA+,False,2022-10-05 04:32:42+00:00,"Will Hardy 
Welcome to the #UtahJazz",['UtahJazz'],Twitter for iPhone
101,101,JazzNation,"Salt Lake City, UT","Tweets are all about Utah Jazz news, scores, & updates | Fan ran account | All our links can be found in one spot ➡️ https://t.co/Lmt6CjXroU",False,2022-10-05 04:31:23+00:00,"Jazz get the win 🎉 
any thoughts on tonight’s game???
JC leads with 19 points
Conley 16 pts &amp; Sexton 13 pts
Olynyk 12 pts, 6 assist &amp; 4 rebs

Jazz next game is next Tuesday against the Spurs (home game)

Box score 👉 https://t.co/5vzoEvY9dR

#JazzNation #UtahJazz #TakeNote
#NBA https://t.co/GZn6dydibY",,Twitter for iPhone
102,102,manser,usa,power  mane of sport.,False,2022-10-05 04:28:50+00:00,"Watch  Portland Trail Blazers vs Utah Jazz Stream
𝐋𝐢𝐯𝐞 𝐋𝐢𝐧𝐤1=&gt;📲+💻 https://t.co/6TRk0mD3H1

#Portland  #trailblazers #utahjazz #NBATwitter 

Just RETWEET🔁if you want to watch the games🔥 https://t.co/Hy9wrQsMfB","['Portland', 'trailblazers']",Twitter Web App
103,103,Md.Erahim Pk,,I AM PLAY BOY,False,2022-10-05 04:28:29+00:00,"Watch  Portland Trail Blazers vs Utah Jazz Stream
𝐋𝐢𝐯𝐞 𝐋𝐢𝐧𝐤1=&gt;📲+💻 https://t.co/hdB5Pjze0o

#Portland  #trailblazers #utahjazz #NBATwitter 

Just RETWEET🔁if you want to watch the games🔥 https://t.co/uuHiOPlaq1","['Portland', 'trailblazers']",Twitter Web App
104,104,LAKERS,usa,He is lakers of the teaming player,False,2022-10-05 04:27:22+00:00,"Watch  Portland Trail Blazers vs Utah Jazz Stream
𝐋𝐢𝐯𝐞 𝐋𝐢𝐧𝐤1=&gt;📲+💻 https://t.co/KE5tc9128B

#Portland  #trailblazers #utahjazz #NBATwitter 

Just RETWEET🔁if you want to watch the games🔥 https://t.co/nBWk24YYPe","['Portland', 'trailblazers']",Twitter Web App
105,105,FIFA qatar cup,,buisness man,False,2022-10-05 04:26:27+00:00,"Watch  Portland Trail Blazers vs Utah Jazz Stream
𝐋𝐢𝐯𝐞 𝐋𝐢𝐧𝐤1=&gt;📲+💻 https://t.co/BiMFg7NZiz

#Portland  #trailblazers #utahjazz #NBATwitter 

Just RETWEET🔁if you want to watch the games🔥 https://t.co/dGhVThp3pG","['Portland', 'trailblazers']",Twitter Web App
106,106,Qtah,the jym,life comes at u fast💨,False,2022-10-05 04:17:22+00:00,Wembanyama late in this game #utahjazz https://t.co/0dgqhjR8Sr,['utahjazz'],Twitter for iPhone
107,107,Mike Howarth,,,False,2022-10-05 04:16:24+00:00,"I know it's pre season and I don't want to overreact. But guys, I'm worried we're not bad enough. #TakeNote #utahjazz","['TakeNote', 'utahjazz']",Twitter for Android
108,108,NBAウェスタンまとめ,👇NBAウェスタンまとめ👇,"#NBA のウェスタンカンファレンスに関する情報をまとめたサイトのツイッターアカウントです😊

#バスケ
#バスケットボール
#basketball

に関するアカウントは #相互フォロー & #フォロバ します‼️
#相互
#フォローバック
#相互100
#フォロバ100",False,2022-10-05 04:11:29+00:00,"🏀quick snack break #jordanclarkson #utahjazz🏀
👇
https://t.co/tuh9i207Y5

#NBA
#basketball
#TakeNote
#MileHighBasketball
#RipCity
#ThunderUp
#RaisedByWolves
#相互100
#フォロバ100
#NBA75","['jordanclarkson', 'utahjazz', 'NBA', 'basketball', 'TakeNote']",SocialDog for Twitter
109,109,Riley O'Brien,,Instagram: rileylobrien • For Recording Sessions: @latentblissut • | Utah Utes | @Talkin_Football,False,2022-10-05 04:05:23+00:00,"I would like to know from the Clayton brothers what each of you feel about Collin Sexton… i know it’s on the post Donovan trade podcast and it’s preseason game 2 but what is his ceiling in your opinion?

@danclayt0n 
@k_clayt 

#SaltCityHoops #TakeNote #UtahJazz",,Twitter for iPhone
110,110,LAKERS,usa,He is lakers of the teaming player,False,2022-10-05 04:04:30+00:00,"Watch  Portland Trail Blazers vs Utah Jazz Stream
𝐋𝐢𝐯𝐞 𝐋𝐢𝐧𝐤1=&gt;📲+💻 https://t.co/KE5tc9128B

#Portland  #trailblazers #utahjazz #NBATwitter 

Just RETWEET🔁if you want to watch the games🔥 https://t.co/nqE2le7WOn","['Portland', 'trailblazers']",Twitter Web App
111,111,JazzNation,"Salt Lake City, UT","Tweets are all about Utah Jazz news, scores, & updates | Fan ran account | All our links can be found in one spot ➡️ https://t.co/Lmt6CjXroU",False,2022-10-05 03:59:51+00:00,"End of the 3rd

box score 👉 https://t.co/5vzoEvY9dR

#JazzNation #UtahJazz #TakeNote https://t.co/6dFZWmYRWK","['JazzNation', 'UtahJazz', 'TakeNote']",Twitter for iPhone
112,112,Chase Buie,,"Father, Husband, Entrepreneur",False,2022-10-05 03:59:27+00:00,"Let’s go Stanley Johnson! Love the effort 
#utahjazz",['utahjazz'],Twitter Web App
113,113,LAKERS,usa,He is lakers of the teaming player,False,2022-10-05 03:57:57+00:00,"Watch  Portland Trail Blazers vs Utah Jazz Stream
𝐋𝐢𝐯𝐞 𝐋𝐢𝐧𝐤1=&gt;📲+💻 https://t.co/KE5tc9128B

#Portland  #trailblazers #utahjazz #NBATwitter 

Just RETWEET🔁if you want to watch the games🔥 https://t.co/MTJiGvNc4g","['Portland', 'trailblazers']",Twitter Web App
114,114,Spenser Freeman,,interviewer pour le Fernando Rock Show,False,2022-10-09 15:01:50+00:00,"Master of Classic Rock !
Robert Jon live in France (+weird itw)

https://t.co/e0GDykqbeF

#USA #Classicrock #Celtics #utahjazz  #warriorsnation #Heat #LakersNation #Clippers #OKC #Nuggets #Knicks #Nets #pistons #BullsNation #Sixers #Rams #Giants #Pacers #SpursFamily","['USA', 'Classicrock']",Twitter Web App
115,115,Camran,Tehran,گرگ دهن آلوده یوسف ندریده..,False,2022-10-09 09:27:21+00:00,"#John_Stockton played 16 82-game seasons without missing a single game, the most since the 82-game format has been in place (1967-68).

#NBA 
#basketball 
#utahjazz",['John_Stockton'],Twitter Web App
116,116,Love NBA,,NAB Fanbase,False,2022-10-09 06:06:03+00:00,"Quin Snyder, Ryan Smith, Danny Ainge Press Conference | UTAH JAZZ
 
https://t.co/VIYclclwDr
 
#DannyAinge #NorthwestDivision #QuinSnyder #RyanSmith #UtahJazz #UtahJazzInterview #UtahJazzPressConference #WesternConference https://t.co/8Lt4NAiCsu",['DannyAinge'],love.nba
117,117,Love NBA,,NAB Fanbase,False,2022-10-09 04:12:02+00:00,"SIXX LOVES UTAH AND UTAH LOVES SIXX ☮️🖤 #jordanclarkson ##UtahJazz
 
https://t.co/tZhHYPQpvd
 
#NorthwestDivision #WesternConference https://t.co/ChBqoPT4J7","['jordanclarkson', 'UtahJazz', 'NorthwestDivision']",love.nba
118,118,Still following,,"Older than I look.  Advocate for truth, reason, and justice.  Blocking me says more about you. #NiceTry",False,2022-10-09 01:23:01+00:00,@tiffanee_dawn At least the #UtahJazz won their scrimmage smh,['UtahJazz'],Twitter Web App
119,119,Raw Chili,,,False,2022-10-09 00:33:05+00:00,"Starting scrimmage lineups (insight into potential cuts?) 
 
https://t.co/iyG70dmSLK
 
#Basketball #Jazz #NationalBasketballAssociation #NBA #NBAWesternConference #NBAWesternConferenceNorthwestDivision #SaltLakeCity #Utah #UtahJazz https://t.co/8kjdtntrvz","['Basketball', 'Jazz']",raw-chili
120,120,Love NBA,,NAB Fanbase,False,2022-10-09 00:25:02+00:00,"Starting scrimmage lineups (insight into potential cuts?)
 
https://t.co/axXXAHHb9G
 
#NorthwestDivision #UtahJazz #WesternConference https://t.co/bocCsH4uA1","['NorthwestDivision', 'UtahJazz']",love.nba
121,121,Jazzketball,"Utah, USA",Utah Jazz Fan Sourced Podcast. Share your thoughts on Live Twitter Spaces. Made for Die-hards by Die-heads. Listen now on all major podcast platforms,False,2022-10-09 00:01:10+00:00,Thank you for recording this at the perfect time for @SabenLee #utahjazz https://t.co/N1hstZpVRC,['utahjazz'],Twitter for iPhone
